X,Y,id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020
0.770438206217,44.8081327137,FR-110,110,POLYREY SAS,France,FR,100,Holding Account,closed,"709806624",POLYREY SAS,700 Route de Bergerac,,BANEUIL,"24150",FR,France,1,Account holder,,,,POLYREY SAS,POLYREY SAS,,024POL167,2005,2017,2001/07/26,"05205487",0,0,700 Route de Bergerac,Usine de Couze/Saint-Front,BANEUIL,"24150",FR,20,Combustion of fuels,40291,2005-2007,40291,,0,27480,,27480,B,40291,2005-2007,40291,54679,54679,54679,54679,27199,A,40292,2005-2007,40292,26767,81446,81446,26767,26767,A,28281,2008-2012,28281,26423,26423,"26423",22605,26423,A,28281,2008-2012,28281,27008,53431,"53431",23190,"27008",A,28281,2008-2012,28281,25228,78659,"78659",21410,"25228",A,28281,2008-2012,28281,24511,103170,"103170",20693,24511,A,28281,2008-2012,28281,24407,127577,"127577",20590,"24407",A,12098,2013-2020,12098,17504,17504,"17504",17504,"17504",A,10826,2013-2020,10826,13423,30927,"30927",13423,"13423",A*,9591,2013-2020,9591,16541,47468,"47468",16541,"16541",A,8395,2013-2020,8395,15610,63078,"63077",15610,"15609",A*,7236,2013-2020,7236,,63078,"63077",,"0",A*,0,2013-2020,0,,,,,"0",,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,
4.69754706735,43.867766322,FR-1162,1162,LE PANIER PROVENCAL,France,FR,100,Holding Account,open,"852788439",LE PANIER PROVENCAL,5 Rue des Paturages,ZAC du Roubian,TARASCON,"13150",FR,France,1,Account holder,,,,Le Panier Provençal - Chaudières,LE PANIER PROVENCAL,,013PR18566,2009,0,2009/01/01,"06407694",0,0,Zac du Roubian,5 Rue des Pâturages,Tarascon,"13150",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,0,2008-2012,0,,,,,,,0,2008-2012,0,2858,2858,"2883",2858,"2883",B*,4031,2008-2012,4031,4031,6889,"2883",4031,"4072",A*,4398,2008-2012,4398,4367,6889,"7184",4367,4301,B*,4581,2008-2012,4581,4612,15868,"15880",4612,"4624",B*,3439,2013-2020,3439,1928,1928,"3903",1928,"3903",B,3379,2013-2020,3379,6383,8311,"12671",6383,"4384",B*,3319,2013-2020,3319,3716,12027,"12003",3716,"3716",A*,3258,2013-2020,3258,,12027,"12007",,"4680",A*,3196,2013-2020,3196,10455,22482,"22458",10455,"5775",A,3134,2013-2020,3134,3071,25553,"26652",3071,"4194",B,3071,2013-2020,3071,1111,26664,"30652",1111,"4000",B,3007,2013-2020,3007,4000,30664,"34774",4000,"4122",B*
4.82705049921,45.702202274,FR-415,415,ARKEMA FRANCE,France,FR,100,Holding Account,open,"319632790",ARKEMA FRANCE,420 Rue d'Estienne d'Orves,/,Colombes Cedex,"92705",FR,France,1,Account holder,,,,ARKEMA FRANCE - Usine de Pierre-Bénite,ARKEMA FRANCE,,,2005,0,1985/05/17,"06103685",0,0,Rue Henri Moissan,BP 20/,PIERRE BENITE Cedex,"69491",FR,37,Production of carbon black,55992,2005-2007,55992,,0,33475,,33475,B,55992,2005-2007,55992,63902,63902,63902,63902,30427,A,55993,2005-2007,55993,27568,91470,91470,27568,27568,A,46851,2008-2012,46851,33405,33405,"33405",33405,33405,A,46851,2008-2012,46851,29465,62870,"62870",29465,"29465",A,46851,2008-2012,46851,40465,103335,"103335",40465,"40465",A,46851,2008-2012,46851,36585,139920,"139920",30585,36585,A*,46851,2008-2012,46851,34682,174602,"174602",9058,"34682",A*,40007,2013-2020,40007,42476,42476,"42476",42476,"42476",A,39311,2013-2020,39311,39976,82452,"82452",39976,"39976",A,38608,2013-2020,38608,44164,126616,"126616",44164,"44164",A,37898,2013-2020,37898,41396,168012,"168012",41396,"41396",A,37180,2013-2020,37180,28747,196759,"196759",28747,"28747",A,25002,2013-2020,25002,23903,220662,"220662",23903,"23903",A,24498,2013-2020,24498,20618,241280,"241280",20618,"20618",A,23995,2013-2020,23995,20724,262004,"262004",20724,"20724",A
4.79477387074,45.8552588854,FR-414,414,SANOFI CHIMIE,France,FR,100,Holding Account,closed,"428706204",SANOFI CHIMIE,82 avenue Raspail,/,Gentilly Cedex,"94255",FR,France,1,Account holder,,,,NEUVILLE SUR SAONE,SANOFI CHIMIE,,,2005,2014,2005/01/07,"06103663",0,0,31-33 Quai Armand Barbès,/,Neuville sur Saône,"69250",FR,20,Combustion of fuels,15554,2005-2007,15554,12122,12122,12122,12122,12122,A,15554,2005-2007,15554,9723,21845,21845,9723,9723,A,15555,2005-2007,15555,9710,31555,29755,9710,7910,A,12236,2008-2012,12236,9209,9209,"9209",9209,9209,A,12236,2008-2012,12236,9348,18557,"18557",9348,"9348",A,12236,2008-2012,12236,14381,32938,"32938",14381,"14381",A,12236,2008-2012,12236,12771,45709,"45708",12771,12770,A*,12236,2008-2012,12236,9918,55627,"55627",1661,"9919",A,11283,2013-2020,11283,8701,8701,"8701",8701,"8701",A,11087,2013-2020,11087,4819,13520,"13520",4819,"4819",A*,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,,0,2013-2020,0,,,,,,
4.54792951567,49.7451097313,FR-1161,1161,MONIER,France,FR,100,Holding Account,open,"662043272",MONIER,23-25 Avenue du Docteur Lannelongue,Rives de Paris - ZAC François Ory,PARIS,"75014",FR,France,1,Account holder,,,,TUILERIE MONIER SIGNY L'ABBAYE,MONIER,,,2009,0,2009/01/01,"05703186",0,0,Z.A. La Fosse aux Mortiers,La fosse aux mortiers/,Signy l'Abbaye,"08460",FR,32,Manufacture of ceramics,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,0,2008-2012,0,,,,,,,0,2008-2012,0,8427,8427,"8427",8427,"8427",A*,30445,2008-2012,30445,8261,16688,"16688",4151,"8261",A,32581,2008-2012,32581,10893,27581,"27581",10003,10893,A*,32581,2008-2012,32581,11141,38722,"38722",216,"11141",A*,5462,2013-2020,5462,10197,10197,"9634",10197,"9634",A*,5367,2013-2020,5367,10073,20270,"20270",10073,"10636",A,5271,2013-2020,5271,9611,29881,"29881",9611,"9611",A,5174,2013-2020,5174,10262,40143,"40143",10262,"10262",A,5075,2013-2020,5075,10992,51135,"51135",10992,"10992",A,4978,2013-2020,4978,10524,61659,"61659",10524,"10524",A,4877,2013-2020,4877,10463,72122,"72121",10463,"10462",A,4777,2013-2020,4777,10272,82394,"82394",10272,"10273",A
4.69352659139,45.7744360761,FR-413,413,SANOFI PASTEUR,France,FR,100,Holding Account,open,"349505370",SANOFI PASTEUR,14 Espace Henry Vallee,/,LYON,"69007",FR,France,1,Account holder,,,,MARCY L'ETOILE,SANOFI PASTEUR,,,2005,0,2001/06/28,"06103644",0,0,1541 Avenue Marcel Mérieux,/,Marcy l'Etoile,"69280",FR,20,Combustion of fuels,19797,2005-2007,19797,26101,26101,26099,26101,26099,A,19797,2005-2007,19797,26760,52861,52859,26760,26760,A,19797,2005-2007,19797,27638,80499,72656,27638,19797,A,20533,2008-2012,20533,28842,28842,"28842",28842,28842,A,20533,2008-2012,20533,28699,57541,"57541",28699,"28699",A*,20533,2008-2012,20533,30359,87900,"87900",30359,"30359",A,20533,2008-2012,20533,27815,115715,"115716",27815,27816,B*,20533,2008-2012,20533,28724,144439,"144439",14865,"28723",A,28142,2013-2020,28142,27537,27537,"27537",27537,"27537",A,27653,2013-2020,27653,24785,52322,"52322",24785,"24785",A,27159,2013-2020,27159,25029,77351,"77351",25029,"25029",A,26659,2013-2020,26659,24946,102297,"102297",24946,"24946",A,26154,2013-2020,26154,24538,126835,"126835",24538,"24538",A,25644,2013-2020,25644,23787,150622,"150622",23787,"23787",A,25128,2013-2020,25128,22852,173474,"173474",22852,"22852",A,24609,2013-2020,24609,21511,194985,"194985",21511,"21511",A
2.57185471414,49.0288930356,FR-1160,1160,AEROPORTS DE PARIS,France,FR,100,Holding Account,open,"552016628",AEROPORTS DE PARIS,1 Rue de France,/,TREMBLAY-EN-FRANCE,"93290",FR,France,1,Account holder,,,,ADP-CENTRALE THERMO-FRIGO-ELECTRIQUE BIS,AEROPORTS DE PARIS,,077AD16746,2009,0,2009/01/01,"06501736",0,0,CTFE Bis - BAT 6100,7 Rue des Acacias,Le Mesnil - Amelot,"77990",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,0,2008-2012,0,,,,,,,0,2008-2012,0,2525,2525,"2525",2525,"2525",A*,25074,2008-2012,25074,9342,11867,"11867",9342,"9342",A,25790,2008-2012,25790,6122,17989,"17989",6122,6122,A*,31740,2008-2012,31740,7833,25822,"25822",7833,"7833",A,3707,2013-2020,3707,7798,7798,"7798",7798,"7798",A,3317,2013-2020,3317,5476,13274,"13274",5476,"5476",A,2939,2013-2020,2939,14365,27639,"27639",14365,"14365",A,2571,2013-2020,2571,12252,39891,"39891",12252,"12252",A,2215,2013-2020,2215,15883,55774,"55774",15883,"15883",A*,1870,2013-2020,1870,11330,67104,"67104",11330,"11330",A*,1536,2013-2020,1536,10440,77544,"77544",10440,"10440",A,1216,2013-2020,1216,8177,85721,"85721",8177,"8177",A
4.90452133912,43.4556812107,FR-1159,1159,ENGIE THERMIQUE FRANCE,France,FR,100,Holding Account,open,"501498430",ENGIE THERMIQUE FRANCE,1 Place Samuel de Champlain,Faubourg de l'Arche/CC4452,Courbevoie,"92400",FR,France,1,Account holder,,,,ETF- CENTRALE COMBIGOLFE,ENGIE THERMIQUE FRANCE,,,2009,0,2009/01/01,"06407117",0,0,ZI du Caban Sud,/,Fos-sur-Mer,"13270",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,0,2008-2012,0,,,,,,,0,2008-2012,0,1156,1156,"1156",774,"1156",A*,792897,2008-2012,792897,518386,1156,"519542",518386,"518386",B,851180,2008-2012,851180,694869,,,694869,694869,,851180,2008-2012,851180,333750,1548161,"1548161",,"333750",A,,2013-2020,,141123,141123,"141123",141123,"141123",A*,,2013-2020,,144290,285413,"285413",144290,"144290",A,,2013-2020,,443414,728827,"728827",443414,"443414",A*,,2013-2020,,656620,1385447,"1385447",656620,"656620",A,,2013-2020,,657756,2043203,"2043203",657756,"657756",A,,2013-2020,,419076,2462279,"2462279",419076,"419076",A,,2013-2020,,522952,2985231,"2985231",522952,"522952",A,,2013-2020,,575216,3560447,"3560446",575216,"575215",A
4.78290098079,45.5468466677,FR-412,412,SVD 17,France,FR,100,Holding Account,closed,,SVD 17,37 Avenue du Maréchal,de Lattre de Tassigny,SAINT ANDRE LES LILLE,"59350",FR,France,1,Account holder,,,,DALKIA - CHAUFFERIE DE VERNES,DALKIA FRANCE,,,2005,2012,2008/03/07,"06103619",0,0,3 Avenue de la Commune de Paris,/,Givors,"69700",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,3614,2005-2007,3614,200,200,2144,200,2144,B,3614,2005-2007,3614,4192,4392,4392,4192,2248,A,3615,2005-2007,3615,2578,6970,6970,2578,2578,A,2492,2008-2012,2492,3741,3741,"3741",3741,3741,A,2492,2008-2012,2492,4768,8509,"8509",4768,"4768",A*,2492,2008-2012,2492,4908,13417,"13417",4840,"4908",A,2492,2008-2012,2492,3687,17104,"17104",3687,3687,A,2492,2008-2012,2492,4014,21118,"21118",2400,"4014",A,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,
4.8419319446,45.8220411914,FR-411,411,RHODIA OPERATIONS,France,FR,100,Holding Account,open,"622037083",RHODIA OPERATIONS,25 rue de Clichy,/,Paris,"75009",FR,France,1,Account holder,,,,Chaufferie de Collonges (code RA104),RHODIA OPERATIONS,,069RHO3059,2005,0,2005/05/20,"06103596",0,0,15 Rue Pierre Pays,BP 52/,Collonges au Mont d'Or,"69660",FR,20,Combustion of fuels,29201,2005-2007,29201,2183,2183,31384,2183,31384,B,29201,2005-2007,29201,59861,62044,62044,59861,30660,A*,29200,2005-2007,29200,29909,91953,91953,29909,29909,A,24434,2008-2012,24434,27778,27778,"27778",27778,27778,A,24434,2008-2012,24434,28357,56135,"56135",28357,"28357",A*,24434,2008-2012,24434,29727,85862,"85862",29727,"29727",A,24434,2008-2012,24434,27398,113260,"113260",27398,27398,A*,24434,2008-2012,24434,22747,136007,"136007",6255,"22747",A,105896,2013-2020,105896,110964,110964,"110964",110964,"110964",A,104056,2013-2020,104056,110588,221552,"221552",110588,"110588",A,102196,2013-2020,102196,105170,326722,"326722",105170,"105170",A,100316,2013-2020,100316,106520,433242,"433242",106520,"106520",A,98415,2013-2020,98415,102962,536204,"536204",102962,"102962",A,96496,2013-2020,96496,103784,639988,"639988",103784,"103784",A,94552,2013-2020,94552,98843,738831,"738831",98843,"98843",A,92603,2013-2020,92603,78355,817186,"817186",78355,"78355",A
4.70920946786,45.8763096867,FR-410,410,LAFARGEHOLCIM CIMENTS,France,FR,100,Holding Account,open,"302135561",LAFARGEHOLCIM CIMENTS,2 avenue du Général de Gaulle,/,Clamart,"92140",FR,France,1,Account holder,,,,Lafarge Holcim Ciments - Usine de Val d'Azergues,LAFARGE CIMENTS,,069USI2383,2005,0,2005/07/05,"06103586",0,0,BP 1,/,Lozanne,"69380",FR,29,Production of cement clinker,259484,2005-2007,259484,259484,259484,286058,259484,286058,B,259484,2005-2007,259484,338490,597974,597974,338490,311916,A*,259483,2005-2007,259483,299944,897918,897918,299944,299944,A,317010,2008-2012,317010,297782,297782,"297782",297782,297782,A,317010,2008-2012,317010,260162,557944,"557944",260162,"260162",A,317010,2008-2012,317010,265496,823440,"823440",265496,"265496",A,317010,2008-2012,317010,292056,1115496,"1115496",121116,292056,A*,317010,2008-2012,317010,274881,1390377,"1390377",232085,"274881",A,260093,2013-2020,260093,248043,248043,"248043",248043,"248043",A*,255576,2013-2020,255576,263863,511906,"511906",263863,"263863",A,251005,2013-2020,251005,241170,753076,Not Calculated,241170,"241170",C*,246386,2013-2020,246386,275300,1028376,"1028376",275300,"275300",A,241718,2013-2020,241718,256584,1284960,"1284960",256584,"256584",A,237005,2013-2020,237005,263047,1548007,"1548007",263047,"263047",A,232233,2013-2020,232233,257692,1805699,"1805699",257692,"257692",A,227444,2013-2020,227444,247002,2052701,"2052701",247002,"247002",A
4.91168159471,45.7344856902,FR-409,409,CENTRE HOSPITALIER LE VINATIER,France,FR,100,Holding Account,open,"266900083",CENTRE HOSPITALIER LE VINATIER,95 Boulevard Pinel,BP 30039,Bron Cedex,"69678",FR,France,1,Account holder,,,,CH VINATIER,CENTRE HOSPITALIER LE VINATIER,,,2005,2019,2005/12/26,"06103571",0,0,95 boulevard Pinel,/,Bron,"69500",FR,20,Combustion of fuels,16554,2005-2007,16554,13115,13115,13114,13115,13114,A*,16554,2005-2007,16554,13024,26139,26139,13024,13025,A,16555,2005-2007,16555,8951,35090,35090,8951,8951,A,13023,2008-2012,13023,6016,6016,"6016",6016,6016,A,13023,2008-2012,13023,6276,12292,"12292",,"6276",A,13023,2008-2012,13023,6983,19275,"19275",4469,"6983",A,13023,2008-2012,13023,5640,24915,"24915",5640,5640,A*,13023,2008-2012,13023,6191,31106,"31106",6191,"6191",A,5187,2013-2020,5187,6687,6687,"6687",6687,"6687",A,4642,2013-2020,4642,5575,12262,"12262",5575,"5575",A,4113,2013-2020,4113,5084,17346,"17346",5084,"5084",A,3600,2013-2020,3600,4038,21384,"21384",4038,"4038",A,1821,2013-2020,1821,3010,24394,"24394",3010,"3010",A,1539,2013-2020,1539,2079,26473,"26473",2079,"2079",A,1266,2013-2020,1266,944,27417,"27417",944,"944",A,0,2013-2020,0,,,,,,
-2.17203654541,47.3561985163,FR-1158,1158,ENGIE THERMIQUE FRANCE,France,FR,100,Holding Account,open,"501498430",ENGIE THERMIQUE FRANCE,1 Place Samuel de Champlain,Faubourg de l'Arche/CC4452,Courbevoie,"92400",FR,France,1,Account holder,,,,Etablissement de Montoir-de-Bretagne,ENGIE THERMIQUE FRANCE,,,2009,0,2009/01/01,"06305026",0,0,Zone Portuaire,BP 68/,Montoir-de-Bretagne,"44550",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,0,2008-2012,0,,,,,,,0,2008-2012,0,,0,Not Calculated,,"0",C*,857660,2008-2012,857660,256630,256630,"256630",256630,"256630",A,873262,2008-2012,873262,641531,898161,"898161",641531,641531,A*,873262,2008-2012,873262,265085,1163246,"1163246",,"265085",A,,2013-2020,,264058,264058,"264058",264058,"264058",A,,2013-2020,,96046,360104,"360104",96046,"96046",A,,2013-2020,,336740,696844,"696844",336740,"336740",A,,2013-2020,,597866,1294710,"1294710",597866,"597866",A,,2013-2020,,652266,1946976,"1946976",652266,"652266",A,,2013-2020,,290292,2237268,"2237268",290292,"290292",A,,2013-2020,,779989,3017257,"3017257",779989,"779989",A,,2013-2020,,612755,3630012,"3630012",612755,"612755",A
4.91168159471,45.7344856902,FR-408,408,ELM OPERATIONS,France,FR,100,Holding Account,open,"821693355",ELM OPERATIONS,184 Cours Lafayette,,LYON,"69003",FR,France,1,Account holder,,,,Chaufferie de Bron-Parilly,ELM OPERATIONS,,,2005,0,2008/07/08,"06103570",0,0,17 Rue Marcel Sembat,/,Bron,"69500",FR,20,Combustion of fuels,4681,2005-2007,4681,100,100,3983,100,3983,B,4681,2005-2007,4681,7395,7495,7495,7395,3512,A,4681,2005-2007,4681,3121,10616,10616,3121,3121,A,3228,2008-2012,3228,2906,2906,"2906",2906,2906,A,3228,2008-2012,3228,2281,5187,"5187",2281,"2281",A,3228,2008-2012,3228,3013,8200,"8200",2923,"3013",A,3228,2008-2012,3228,12744,20944,"20944",12699,12744,A,3228,2008-2012,3228,13771,34715,"34715",13771,"13771",A,6066,2013-2020,6066,14103,14103,"14103",14103,"14103",A,5428,2013-2020,5428,12769,26872,"26872",12769,"12769",A,4809,2013-2020,4809,13295,40167,"40167",13295,"13295",A,4209,2013-2020,4209,13246,53413,"53413",13246,"13246",A,3628,2013-2020,3628,12918,66331,"66331",12918,"12918",A,3066,2013-2020,3066,12816,79147,"79147",12816,"12816",A,2522,2013-2020,2522,11834,90981,"90981",11834,"11834",A,1998,2013-2020,1998,8040,99021,"99021",8040,"8040",A
4.25049605154,45.5885484014,FR-407,407,OI FRANCE SAS,France,FR,100,Holding Account,open,"339030702",OI FRANCE SAS,64 boulevard du 11 novembre 1918,/,Villeurbanne,"69100",FR,France,1,Account holder,,,,OI FRANCE SAS - VEAUCHE,OI FRANCE SAS,,042BSN2354,2005,0,1967/12/29,"06103523",0,0,"2, Rue Abbé Delorme",/,Veauche,"42340",FR,31,Manufacture of glass,100262,2005-2007,100262,63976,63976,82670,63976,82670,B*,100262,2005-2007,100262,103358,167334,167334,103358,84664,A,100261,2005-2007,100261,86075,253409,253409,86075,86075,A,88623,2008-2012,88623,82587,82587,"82587",82587,82587,A,88623,2008-2012,88623,74879,157466,"157466",74879,"74879",A,88623,2008-2012,88623,85252,242718,"242718",85252,"85252",A,88623,2008-2012,88623,83301,326019,"326019",35445,83301,A*,88623,2008-2012,88623,81411,407430,"407430",69447,"81411",A,60186,2013-2020,60186,73445,73445,"73445",73445,"73445",A,59141,2013-2020,59141,75796,149241,"149241",75796,"75796",A,58083,2013-2020,58083,75189,224430,"224430",75189,"75189",A,57014,2013-2020,57014,80291,304721,"304721",80291,"80291",A,55934,2013-2020,55934,78513,383234,"383234",78513,"78513",A,54844,2013-2020,54844,80017,463251,"463251",80017,"80017",A,53739,2013-2020,53739,80341,543592,"543592",80341,"80341",A,52631,2013-2020,52631,62473,606065,"606065",62473,"62473",A
-0.361022812651,43.7774896377,FR-1157,1157,TEREGA,France,FR,100,Holding Account,open,"095580841",TEREGA,40 Avenue de l'Europe,CS 20522,PAU CEDEX,"64010",FR,France,1,Account holder,,,,TEREGA - Station de compression de Lussagnet,TEREGA,,040TI18602,2009,0,2005/01/01,"05208477",0,0,361 Route du centre de Stockage,/,Lussagnet,"40270",FR,20,Combustion of fuels,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,0,2008-2012,0,,,,,,,0,2008-2012,0,,,Not Calculated,,"0",C,6187,2008-2012,6187,,,Not Calculated,,"4845",C,6187,2008-2012,6187,,,Not Calculated,,824,C,6187,2008-2012,6187,,,"9756",,"4087",A,14300,2013-2020,14300,,,"6183",,"6183",A,12797,2013-2020,12797,,,"13500",,"7317",A,11335,2013-2020,11335,,,"19591",,"6091",A,9917,2013-2020,9917,,,"29470",,"9879",A,8544,2013-2020,8544,,,"35914",,"6444",A,3607,2013-2020,3607,,,"44754",,"8840",A,2964,2013-2020,2964,,,"53893",,"9139",A,2345,2013-2020,2345,,,"57661",,"3768",A
2.23834178314,48.8837094969,FR-31,31,CLARIANT SERVICES (FRANCE),France,FR,100,Holding Account,closed,"410512263",CLARIANT SERVICES (FRANCE),70 avenue du Général de Gaulle,/,Puteaux,"92800",FR,France,1,Account holder,,,,CLARIANT SERVICES (France),CLARIANT SERVICES (FRANCE),,,2005,2007,2005/05/17,"05101138",0,0,Etablissement de Trosly Breuil (60350),70 Avenue du Général de Gaulle/,Puteaux,"92800",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,33581,2005-2007,33581,,0,24449,,24449,B,33581,2005-2007,33581,28110,28110,28110,28110,3661,A,33582,2005-2007,33582,3671,31781,31781,3671,3671,A,,2008-2012,,,0,"0",,,A,,2008-2012,,,0,Not Calculated,,Not Reported,C,,2008-2012,,,0,Not Calculated,,Not Reported,C,,2008-2012,,,,,,,,,2008-2012,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,,,2013-2020,,,,,,,
-0.292940093919,47.6367744645,FR-1156,1156,WIENERBERGER,France,FR,100,Holding Account,open,"548500982",WIENERBERGER,8 rue du  Canal,/,Achenheim,"67204",FR,France,1,Account holder,,,,WIENERBERGER - Durtal,WIENERBERGER,,049WI15997,2009,0,2009/01/30,"06304981",0,0,ZAC les Portes d'Anjou,Les Chenneteries,Durtal,"49430",FR,32,Manufacture of ceramics,,2005-2007,,,,,,,,,2005-2007,,,,,,,,,2005-2007,,,,,,,,0,2008-2012,0,,,,,,,0,2008-2012,0,9,0,Not Calculated,9,"9",C,47722,2008-2012,47722,10694,10703,"10703",10694,"10694",A,47722,2008-2012,47722,23784,34487,"34487",23784,23784,A*,47722,2008-2012,47722,22264,56751,"56751",21235,"22264",A,23312,2013-2020,23312,15854,15854,"15854",15854,"15854",A,22908,2013-2020,22908,16205,32059,"32059",16205,"16205",A,22498,2013-2020,22498,18438,50497,"50497",18438,"18438",A,22084,2013-2020,22084,19836,70333,"70333",19836,"19836",A,21666,2013-2020,21666,18625,88958,"88958",18625,"18625",A,21243,2013-2020,21243,19571,108529,"108529",19571,"19571",A,20815,2013-2020,20815,19910,128439,"128439",19910,"19910",A,20387,2013-2020,20387,15846,144285,"144285",15846,"15846",A
