X,Y,seqe_id,account_holder_name,installation_name,parent_company,zip_code,country,main_activity_type_code,main_activity_type_code_lookup,year,emissions,kind
6.843447856,48.364406873,501,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,"88480",FR,36,Production of paper or cardboard,2016,78619,Papier
6.843447856,48.364406873,501,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,"88480",FR,36,Production of paper or cardboard,2017,77558,Papier
6.843447856,48.364406873,501,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,"88480",FR,36,Production of paper or cardboard,2018,76381,Papier
6.843447856,48.364406873,501,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,"88480",FR,36,Production of paper or cardboard,2019,74343,Papier
6.843447856,48.364406873,501,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,"88480",FR,36,Production of paper or cardboard,2020,62285,Papier
6.843447856,48.364406873,501,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,"88480",FR,36,Production of paper or cardboard,2021,64491,Papier
6.843447856,48.364406873,501,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,PAPETERIES DE CLAIREFONTAINE,"88480",FR,36,Production of paper or cardboard,2022,68704,Papier
6.615982121,48.173541508,500,UPM FRANCE SAS,UPM PAPETERIES DE DOCELLES,UPM-KYMMENE FRANCE,"88460",FR,35,Production of pulp,2005,44100,Papier
6.615982121,48.173541508,500,UPM FRANCE SAS,UPM PAPETERIES DE DOCELLES,UPM-KYMMENE FRANCE,"88460",FR,35,Production of pulp,2006,41362,Papier
6.615982121,48.173541508,500,UPM FRANCE SAS,UPM PAPETERIES DE DOCELLES,UPM-KYMMENE FRANCE,"88460",FR,35,Production of pulp,2007,41980,Papier
6.615982121,48.173541508,500,UPM FRANCE SAS,UPM PAPETERIES DE DOCELLES,UPM-KYMMENE FRANCE,"88460",FR,35,Production of pulp,2008,38935,Papier
6.615982121,48.173541508,500,UPM FRANCE SAS,UPM PAPETERIES DE DOCELLES,UPM-KYMMENE FRANCE,"88460",FR,35,Production of pulp,2009,36862,Papier
6.615982121,48.173541508,500,UPM FRANCE SAS,UPM PAPETERIES DE DOCELLES,UPM-KYMMENE FRANCE,"88460",FR,35,Production of pulp,2010,32129,Papier
6.615982121,48.173541508,500,UPM FRANCE SAS,UPM PAPETERIES DE DOCELLES,UPM-KYMMENE FRANCE,"88460",FR,35,Production of pulp,2011,27448,Papier
6.615982121,48.173541508,500,UPM FRANCE SAS,UPM PAPETERIES DE DOCELLES,UPM-KYMMENE FRANCE,"88460",FR,35,Production of pulp,2012,30231,Papier
6.615982121,48.173541508,500,UPM FRANCE SAS,UPM PAPETERIES DE DOCELLES,UPM-KYMMENE FRANCE,"88460",FR,35,Production of pulp,2013,25136,Papier
6.615982121,48.173541508,500,UPM FRANCE SAS,UPM PAPETERIES DE DOCELLES,UPM-KYMMENE FRANCE,"88460",FR,35,Production of pulp,2014,1355,Papier
6.920860081,48.130859882,499,AUBRY,ASMAR,ASMAR,"88430",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,2005,9536,Combustion
6.920860081,48.130859882,499,AUBRY,ASMAR,ASMAR,"88430",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,2006,8234,Combustion
6.920860081,48.130859882,499,AUBRY,ASMAR,ASMAR,"88430",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,2007,8876,Combustion
6.920860081,48.130859882,498,ORILLARD,MARCILLAT CORCIEUX,MARCILLAT CORCIEUX,"88430",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,2005,7330,Combustion
6.920860081,48.130859882,498,ORILLARD,MARCILLAT CORCIEUX,MARCILLAT CORCIEUX,"88430",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,2006,7284,Combustion
6.920860081,48.130859882,498,ORILLARD,MARCILLAT CORCIEUX,MARCILLAT CORCIEUX,"88430",FR,1,Combustion installations with a rated thermal input exceeding 20 MW,2007,7730,Combustion
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2005,25145,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2006,27446,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2007,28482,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2008,23633,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2009,19036,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2010,24633,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2011,23118,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2012,19929,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2013,23585,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2014,29562,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2015,23869,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2016,21638,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2017,22976,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2018,23427,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2019,25978,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2020,26990,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2021,26368,Papier
6.513870044,48.113512102,497,AHLSTROM ARCHES,AHLSTROM ARCHES,MUNKSJÖ ARCHES,"88380",FR,35,Production of pulp,2022,22287,Papier
7.002607801,48.214117917,496,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,"88650",FR,35,Production of pulp,2005,58406,Papier
7.002607801,48.214117917,496,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,"88650",FR,35,Production of pulp,2006,52980,Papier
7.002607801,48.214117917,496,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,"88650",FR,35,Production of pulp,2007,48920,Papier
7.002607801,48.214117917,496,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,"88650",FR,35,Production of pulp,2008,48552,Papier
7.002607801,48.214117917,496,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,"88650",FR,35,Production of pulp,2009,46288,Papier
7.002607801,48.214117917,496,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,"88650",FR,35,Production of pulp,2010,38122,Papier
7.002607801,48.214117917,496,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,"88650",FR,35,Production of pulp,2011,3417,Papier
7.002607801,48.214117917,496,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,"88650",FR,35,Production of pulp,2012,6587,Papier
7.002607801,48.214117917,496,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,SOUCHE PARTICIPATION,"88650",FR,35,Production of pulp,2013,0,Papier
3.059176368,50.674129981,944,CENPA SAS,SONOCO PAPER FRANCE,SONOCO PAPER FRANCE,"59520",FR,9,Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board,2005,12296,Papier
3.059176368,50.674129981,944,CENPA SAS,SONOCO PAPER FRANCE,SONOCO PAPER FRANCE,"59520",FR,9,Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board,2006,5481,Papier
3.059176368,50.674129981,944,CENPA SAS,SONOCO PAPER FRANCE,SONOCO PAPER FRANCE,"59520",FR,9,Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board,2007,0,Papier
2.857374043,50.156796915,943,BONDUELLE EUROPE LONG LIFE,USINE DE VAULX-VRAUCOURT,BONDUELLE CONSERVE INTERNATIONAL (BCI),"62159",FR,20,Combustion of fuels,2005,7272,Combustion
2.857374043,50.156796915,943,BONDUELLE EUROPE LONG LIFE,USINE DE VAULX-VRAUCOURT,BONDUELLE CONSERVE INTERNATIONAL (BCI),"62159",FR,20,Combustion of fuels,2006,6318,Combustion
2.857374043,50.156796915,943,BONDUELLE EUROPE LONG LIFE,USINE DE VAULX-VRAUCOURT,BONDUELLE CONSERVE INTERNATIONAL (BCI),"62159",FR,20,Combustion of fuels,2007,5763,Combustion
2.857374043,50.156796915,943,BONDUELLE EUROPE LONG LIFE,USINE DE VAULX-VRAUCOURT,BONDUELLE CONSERVE INTERNATIONAL (BCI),"62159",FR,20,Combustion of fuels,2008,6154,Combustion
2.857374043,50.156796915,943,BONDUELLE EUROPE LONG LIFE,USINE DE VAULX-VRAUCOURT,BONDUELLE CONSERVE INTERNATIONAL (BCI),"62159",FR,20,Combustion of fuels,2009,5128,Combustion
2.857374043,50.156796915,943,BONDUELLE EUROPE LONG LIFE,USINE DE VAULX-VRAUCOURT,BONDUELLE CONSERVE INTERNATIONAL (BCI),"62159",FR,20,Combustion of fuels,2010,5181,Combustion
2.857374043,50.156796915,943,BONDUELLE EUROPE LONG LIFE,USINE DE VAULX-VRAUCOURT,BONDUELLE CONSERVE INTERNATIONAL (BCI),"62159",FR,20,Combustion of fuels,2011,5600,Combustion
2.857374043,50.156796915,943,BONDUELLE EUROPE LONG LIFE,USINE DE VAULX-VRAUCOURT,BONDUELLE CONSERVE INTERNATIONAL (BCI),"62159",FR,20,Combustion of fuels,2012,5170,Combustion
2.857374043,50.156796915,943,BONDUELLE EUROPE LONG LIFE,USINE DE VAULX-VRAUCOURT,BONDUELLE CONSERVE INTERNATIONAL (BCI),"62159",FR,20,Combustion of fuels,2013,5566,Combustion
2.857374043,50.156796915,943,BONDUELLE EUROPE LONG LIFE,USINE DE VAULX-VRAUCOURT,BONDUELLE CONSERVE INTERNATIONAL (BCI),"62159",FR,20,Combustion of fuels,2014,5430,Combustion
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2005,108975,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2006,102054,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2007,103578,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2008,96788,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2009,77055,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2010,78698,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2011,85784,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2012,64678,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2013,72586,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2014,85205,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2015,77542,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2016,78408,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2017,79958,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2018,84234,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2019,87515,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2020,62127,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2021,72121,Verre et céramique
-0.326570176,44.890711303,84,OI FRANCE SAS,OI FRANCE SAS - VAYRES,,"33870",FR,31,Manufacture of glass,2022,73663,Verre et céramique
6.12898128,49.37592052,495,AKERS FRANCE,AKERS FRANCE - USINE DE THIONVILLE,AKERS FRANCE,"57104",FR,24,Production of pig iron or steel,2005,30671,Metallurgie
6.12898128,49.37592052,495,AKERS FRANCE,AKERS FRANCE - USINE DE THIONVILLE,AKERS FRANCE,"57104",FR,24,Production of pig iron or steel,2006,33207,Metallurgie
6.12898128,49.37592052,495,AKERS FRANCE,AKERS FRANCE - USINE DE THIONVILLE,AKERS FRANCE,"57104",FR,24,Production of pig iron or steel,2007,30808,Metallurgie
6.12898128,49.37592052,495,AKERS FRANCE,AKERS FRANCE - USINE DE THIONVILLE,AKERS FRANCE,"57104",FR,24,Production of pig iron or steel,2008,33099,Metallurgie
6.12898128,49.37592052,495,AKERS FRANCE,AKERS FRANCE - USINE DE THIONVILLE,AKERS FRANCE,"57104",FR,24,Production of pig iron or steel,2009,22172,Metallurgie
6.12898128,49.37592052,495,AKERS FRANCE,AKERS FRANCE - USINE DE THIONVILLE,AKERS FRANCE,"57104",FR,24,Production of pig iron or steel,2010,29377,Metallurgie
6.12898128,49.37592052,495,AKERS FRANCE,AKERS FRANCE - USINE DE THIONVILLE,AKERS FRANCE,"57104",FR,24,Production of pig iron or steel,2011,28104,Metallurgie
6.12898128,49.37592052,495,AKERS FRANCE,AKERS FRANCE - USINE DE THIONVILLE,AKERS FRANCE,"57104",FR,24,Production of pig iron or steel,2012,27896,Metallurgie
6.12898128,49.37592052,495,AKERS FRANCE,AKERS FRANCE - USINE DE THIONVILLE,AKERS FRANCE,"57104",FR,24,Production of pig iron or steel,2013,26552,Metallurgie
6.12898128,49.37592052,495,AKERS FRANCE,AKERS FRANCE - USINE DE THIONVILLE,AKERS FRANCE,"57104",FR,24,Production of pig iron or steel,2014,26855,Metallurgie
6.12898128,49.37592052,495,AKERS FRANCE,AKERS FRANCE - USINE DE THIONVILLE,AKERS FRANCE,"57104",FR,24,Production of pig iron or steel,2015,29230,Metallurgie
6.12898128,49.37592052,495,AKERS FRANCE,AKERS FRANCE - USINE DE THIONVILLE,AKERS FRANCE,"57104",FR,24,Production of pig iron or steel,2016,5501,Metallurgie
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2005,23170,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2006,23581,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2007,24029,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2008,26432,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2009,22560,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2010,19325,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2011,18159,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2012,18282,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2013,17891,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2014,18431,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2015,17661,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2016,15235,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2017,16401,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2018,16764,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2019,15372,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2020,13128,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2021,14645,Combustion
-2.355901522,47.823856619,187,ENTREMONT ALLIANCE,ENTREMONT ALLIANCE - MALESTROIT,SODIAAL,"56140",FR,20,Combustion of fuels,2022,3572,Combustion
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2005,58752,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2006,71058,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2007,52777,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2008,82188,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2009,89127,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2010,76086,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2011,89616,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2012,90197,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2013,77536,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2014,77386,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2015,74881,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2016,71991,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2017,75048,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2018,77208,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2019,70072,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2020,60523,Metallurgie
3.485949859,50.330727143,942,LAMINES MARCHAND EUROPEENS (LME),LAMINES MARCHANDS EUROPEENS,LME TRITH,"59125",FR,24,Production of pig iron or steel,2021,67450,Metallurgie
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2005,4062,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2006,6012,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2007,6215,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2008,6500,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2009,6337,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2010,6766,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2011,5478,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2012,6002,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2013,6383,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2014,5633,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2015,6091,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2016,6370,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2017,6007,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2018,5927,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2019,5578,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2020,4579,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2021,5302,Combustion
6.12898128,49.37592052,494,DALKIA,HOPITAL BEL AIR - THIONVILLE,DALKIA SA,"57100",FR,20,Combustion of fuels,2022,4676,Combustion
